YEAR,SYMBOL,DATASET,TITLE,DESCRIPTION,API BASE URL
2013,ZBP,zbp,2013 County Business Patterns - Zip Code Business Patterns: ZIP Code Business Patterns by Industry and Employment Size of Establishment,"ZIP Code Business Patterns (ZBP) is an annual series that provides economic data by ZIP Code. This table includes the number of establishments, employment during the week of March 12, first quarter payroll, and annual payroll for All Industries (NAICS 00) by 5-digit ZIP Code.",http://api.census.gov/data/2013/zbp
2014,ACS1,acs/acs1,ACS 1-Year Detailed Tables,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. Much of the ACS data provided on the Census Bureau's Web site are available separately by age group, race, Hispanic origin, and sex. Summary files, Subject tables, Data profiles, and Comparison profiles are available for the nation, all 50 states, the District of Columbia, Puerto Rico, every congressional district, every metropolitan area, and all counties and places with populations of 65,000 or more. Detail Tables contain the most detailed cross-tabulations published for areas 65k and more. The data are population counts. There are over 31,000 variables in this dataset.",http://api.census.gov/data/2014/acs/acs1
2014,ACS1_CPROFILE,acs/acs1/cprofile,ACS 1-Year Comparison Profiles,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. Much of the ACS data provided on the Census Bureau's Web site are available separately by age group, race, Hispanic origin, and sex. Summary files, Subject tables, Data profiles, and Comparison profiles are available for the nation, all 50 states, the District of Columbia, Puerto Rico, every congressional district, every metropolitan area, and all counties and places with populations of 65,000 or more. Comparison profiles are similar to data profiles but also include comparisons with past-year data. The current year data are compared with each of the last four years of data and include statistical significance testing. There are over 1,000 variables in this dataset.",http://api.census.gov/data/2014/acs/acs1/cprofile
2014,ACS1_PROFILE,acs/acs1/profile,ACS 1-Year Data Profiles,"The American Community Survey (ACS) is a uswide survey designed to provide communities a fresh look at how they are changing. The ACS replaced the decennial census long form in 2010 and thereafter by collecting long form type information throughout the decade rather than only once every 10 years. Questionnaires are mailed to a sample of addresses to obtain information about households -- that is, about each person and the housing unit itself. The American Community Survey produces demographic, social, housing and economic estimates in the form of 1 and 5-year estimates based on population thresholds. The strength of the ACS is in estimating population and housing characteristics. The data profiles provide key estimates for each of the topic areas covered by the ACS for the us, all 50 states, the District of Columbia, Puerto Rico, every congressional district, every metropolitan area, and all counties and places with populations of 65,000 or more. Although the ACS produces population, demographic and housing unit estimates,it is the Census Bureau's Population Estimates Program that produces and disseminates the official estimates of the population for the us, states, counties, cities and towns, and estimates of housing units for states and counties. For 2010 and other decennial census years, the Decennial Census provides the official counts of population and housing units.",http://api.census.gov/data/2014/acs/acs1/profile
2014,ACS1_PUMS,acs/acs1/pums,2014 American Community Survey: 1-Year Estimates - Public Use Microdata Sample,"The American Community Survey (ACS) Public Use Microdata Sample (PUMS) contains a sample of responses to the ACS. The ACS PUMS dataset includes variables for nearly every question on the survey, as well as many new variables that were derived after the fact from multiple survey responses (such as poverty status).Each record in the file represents a single person, or, in the household-level dataset, a single housing unit. In the person-level file, individuals are organized into households, making possible the study of people within the contexts of their families and other household members. Individuals living in Group Quarters, such as nursing facilities or college facilities, are also included on the person file. ACS PUMS data are available at the nation, state, and Public Use Microdata Area (PUMA) levels. PUMAs are special non-overlapping areas that partition each state into contiguous geographic units containing roughly 100,000 people each. ACS PUMS files for an individual year, such as 2020, contain data on approximately one percent of the United States population",http://api.census.gov/data/2014/acs/acs1/pums
2014,ACS1_PUMSPR,acs/acs1/pumspr,2014 American Community Survey: 1-Year Estimates - Puerto Rico Public Use Microdata Sample,"The Public Use Microdata Sample (PUMS) for Puerto Rico (PR) contains a sample of responses to the Puerto Rico Community Survey (PRCS). The PRCS is similar to, but separate from, the American Community Survey (ACS). The PRCS collects data about the population and housing units in Puerto Rico. Puerto Rico data is not included in the national PUMS files. It is published as a state equivalent file and has a State FIPS code of ""72"". The file includes variables for nearly every question on the survey, as well as many new variables that were derived after the fact from multiple survey responses (such as poverty status). Each record in the file represents a single person, or, in the household-level dataset, a single housing unit. In the person-level file, individuals are organized into households, making possible the study of people within the contexts of their families and other household members. Individuals living in Group Quarters, such as nursing facilities or college facilities, are also included on the person file. Data are available at the state and Public Use Microdata Area (PUMA) levels. PUMAs are special non-overlapping areas that partition Puerto Rico into contiguous geographic units containing roughly 100,000 people each. The Puerto Rico PUMS file for an individual year, such as 2020, contain data on approximately one percent of the Puerto Rico population.",http://api.census.gov/data/2014/acs/acs1/pumspr
2014,ACS1_SPP,acs/acs1/spp,American Community Survey: 1-Year Estimates: Selected Population Profiles 1-Year,"Selected Population Profiles provide broad social, economic, and housing profiles for a large number of race, ethnic, ancestry, and country/region of birth groups. The data are presented as population counts for the total population and various subgroups and percentages.",http://api.census.gov/data/2014/acs/acs1/spp
2014,ACS1_SUBJECT,acs/acs1/subject,ACS 1-Year Subject Tables,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. Much of the ACS data provided on the Census Bureau's Web site are available separately by age group, race, Hispanic origin, and sex. Summary files, Subject tables, Data profiles, and Comparison profiles are available for the nation, all 50 states, the District of Columbia, Puerto Rico, every congressional district, every metropolitan area, and all counties and places with populations of 65,000 or more. Subject tables provide an overview of the estimates available in a particular topic. The data are presented as population counts and percentages. There are over 16,000 variables in this dataset.",http://api.census.gov/data/2014/acs/acs1/subject
2014,ACS5,acs/acs5,ACS 5-Year Detailed Tables,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. Summary files include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts (116th Congress), all counties, all places, and all tracts and block groups. Summary files contain the most detailed cross-tabulations, many of which are published down to block groups. The data are population and housing counts. There are over 64,000 variables in this dataset.",http://api.census.gov/data/2014/acs/acs5
2014,ACS5_PROFILE,acs/acs5/profile,ACS 5-Year Data Profiles,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, housing, and demographic characteristics of the U.S. population. The ACS 5-year data profiles include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts, all counties, all places and all tracts. The Data profiles contain broad social, economic, housing, and demographic information. The data are presented as both counts and percentages. There are over 2,400 variables in this dataset.",http://api.census.gov/data/2014/acs/acs5/profile
2014,ACS5_PUMS,acs/acs5/pums,2010-2014 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,"The American Community Survey (ACS) Public Use Microdata Sample (PUMS) contains a sample of responses to the ACS. The ACS PUMS dataset includes variables for nearly every question on the survey, as well as many new variables that were derived after the fact from multiple survey responses (such as poverty status).Each record in the file represents a single person, or, in the household-level dataset, a single housing unit. In the person-level file, individuals are organized into households, making possible the study of people within the contexts of their families and other household members. Individuals living in Group Quarters, such as nursing facilities or college facilities, are also included on the person file. ACS PUMS data are available at the nation, state, and Public Use Microdata Area (PUMA) levels. PUMAs are special non-overlapping areas that partition each state into contiguous geographic units containing roughly 100,000 people each. ACS PUMS files for an individual year, such as 2019, contain data on approximately one percent of the United States population.",http://api.census.gov/data/2014/acs/acs5/pums
2014,ACS5_PUMSPR,acs/acs5/pumspr,2010-2014 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,"The Public Use Microdata Sample (PUMS) for Puerto Rico (PR) contains a sample of responses to the Puerto Rico Community Survey (PRCS). The PRCS is similar to, but separate from, the American Community Survey (ACS). The PRCS collects data about the population and housing units in Puerto Rico. Puerto Rico data is not included in the national PUMS files. It is published as a state equivalent file and has a State FIPS code of “72”. The file includes variables for nearly every question on the survey, as well as many new variables that were derived after the fact from multiple survey responses (such as poverty status). Each record in the file represents a single person, or, in the household-level dataset, a single housing unit. In the person-level file, individuals are organized into households, making possible the study of people within the contexts of their families and other household members. Individuals living in Group Quarters, such as nursing facilities or college facilities, are also included on the person file. Data are available at the state and Public Use Microdata Area (PUMA) levels. PUMAs are special non-overlapping areas that partition Puerto Rico into contiguous geographic units containing roughly 100,000 people each. The Puerto Rico PUMS file for an individual year, such as 2019, contain data on approximately one percent of the Puerto Rico population.",http://api.census.gov/data/2014/acs/acs5/pumspr
2014,ACS5_SUBJECT,acs/acs5/subject,ACS 5-Year Subject Tables,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. The subject tables include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts, all counties, all places and all tracts. Subject tables provide an overview of the estimates available in a particular topic. The data are presented as both counts and percentages. There are over 66,000 variables in this dataset.",http://api.census.gov/data/2014/acs/acs5/subject
2014,ACSSE,acs/acsse,ACS 1-Year Supplemental Estimates,"The American Community Survey (ACS) is a nationwide survey designed to provide communities a fresh look at how they are changing. The ACS replaced the decennial census long form in 2010 and thereafter by collecting long form type information throughout the decade rather than only once every 10 years. Questionnaires are mailed to a sample of addresses to obtain information about households -- that is, about each person and the housing unit itself. The American Community Survey produces demographic, social, housing and economic estimates in the form of 1 and 5-year estimates based on population thresholds. The strength of the ACS is in estimating population and housing characteristics. It produces estimates for small areas, including census tracts and population subgroups. Although the ACS produces population, demographic and housing unit estimates, it is the Census Bureau's Population Estimates Program that produces and disseminates the official estimates of the population for the nation, states, counties, cities and towns, and estimates of housing units for states and counties. For 2010 and other decennial census years, the Decennial Census provides the official counts of population and housing units.",http://api.census.gov/data/2014/acs/acsse
2014,ACS_FLOWS,acs/flows,2010-2014 American Community Survey: Migration Flows,"Migration flows are derived from the relationship between the location of current residence in the American Community Survey (ACS) sample and the responses given to the migration question ""Where did you live 1 year ago?"".  There are flow statistics (moved in, moved out, and net moved) between county or minor civil division (MCD) of residence and county, MCD, or world region of residence 1 year ago.  Estimates for MCDs are only available for the 12 strong-MCD states, where the MCDs have the same government functions as incorporated places.  Migration flows between metropolitan statistical areas are available starting with the 2009-2013 5-year ACS dataset.   Flow statistics are available by three or four variables for each dataset starting with the 2006-2010 5-year ACS datasets.  The variables change for each dataset and do not repeat in overlapping datasets.  In addition to the flow estimates, there are supplemental statistics files that contain migration/geographical mobility estimates (e.g., nonmovers, moved to a different state, moved from abroad) for each county, MCD, or metro area.",http://api.census.gov/data/2014/acs/flows
2014,ASE_CSA,ase/csa,Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Company Summary,"Provides data for employer businesses by sector, gender, ethnicity, race, veteran status, years in business, receipts size of firm, and employment size of firm for the U.S., states, and the fifty most populous metropolitan statistical areas (MSAs).",http://api.census.gov/data/2014/ase/csa
2014,ASE_CSCB,ase/cscb,Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Characteristics of Businesses,"Provides data for employer firms by sector, gender, ethnicity, race, veteran status, and years in business for the U.S., states, and fifty most populous MSAs, including detailed business characteristics.",http://api.census.gov/data/2014/ase/cscb
2014,ASE_CSCBO,ase/cscbo,Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Characteristics of Business Owners,"Provides data for owners of respondent employer firms by sector, gender, ethnicity, race, veteran status, and years in business for the U.S., states, and top fifty most populous MSAs, including detailed owner characteristics.",http://api.census.gov/data/2014/ase/cscbo
2014,CBP,cbp,2014 County Business Patterns,"County Business Patterns (CBP) is an annual series that provides sub-national economic data by industry. This series includes the number of establishments, employment during the week of March 12, first quarter payroll, and annual payroll. This data is useful for studying the economic activity of small areas, analyzing economic changes over time, and as a benchmark for other statistical series, surveys, and databases between economic censuses. Businesses use the data for analyzing market potential, measuring the effectiveness of sales and advertising programs, setting sales quotas, and developing budgets. Government agencies use the data for administration and planning.",http://api.census.gov/data/2014/cbp
2014,CPS_ARTS_FEB,cps/arts/feb,Feb 2014 Current Population Survey: Arts Benchmarking Survey Supplement,ABS collects information about individual attendance and involvement in the arts and cultural activity.,http://api.census.gov/data/2014/cps/arts/feb
2014,CPS_ASEC_MAR,cps/asec/mar,Mar 2014 Current Population Survey: Annual Social and Economic (March) Supplement,"The Annual Social and Economic Supplement or March CPS supplement is the primary source of detailed information on income and work experience in the United States. Numerous publications based on this survey are issued each year by the Bureaus of Labor Statistics and Census. A public-use microdata file is available for private researchers, who also produce many academic and policy-related documents based on these data.    The Annual Social and Economic Supplement is used to generate the annual Population Profile of the United States, reports on geographical mobility and educational attainment, and detailed analysis of money income and poverty status. The labor force and work experience data from this survey are used to profile the U.S. labor market and to make employment projections.    To allow for the same type of in-depth analysis of hispanics, additional hispanic sample units are added to the basic CPS sample in March each year. Additional weighting is also performed so that estimates can be made for households and families, in addition to persons.",http://api.census.gov/data/2014/cps/asec/mar
2014,CPS_BASIC_APR,cps/basic/apr,Apr 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/apr
2014,CPS_BASIC_AUG,cps/basic/aug,Aug 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/aug
2014,CPS_BASIC_DEC,cps/basic/dec,Dec 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/dec
2014,CPS_BASIC_FEB,cps/basic/feb,Feb 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/feb
2014,CPS_BASIC_JAN,cps/basic/jan,Jan 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/jan
2014,CPS_BASIC_JUL,cps/basic/jul,Jul 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/jul
2014,CPS_BASIC_JUN,cps/basic/jun,Jun 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/jun
2014,CPS_BASIC_MAR,cps/basic/mar,Mar 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/mar
2014,CPS_BASIC_MAY,cps/basic/may,May 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/may
2014,CPS_BASIC_NOV,cps/basic/nov,Nov 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/nov
2014,CPS_BASIC_OCT,cps/basic/oct,Oct 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/oct
2014,CPS_BASIC_SEP,cps/basic/sep,Sep 2014 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the Bureau of Labor Statistics (BLS) to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, and migration from the March Annual Demographic Supplement and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently.",http://api.census.gov/data/2014/cps/basic/sep
2014,CPS_DWJT_JAN,cps/dwjt/jan,Jan 2014 Current Population Survey: Displaced Workers/Job Tenure,"Displaced Workers: Provides data on workers who lost a job in the last 3 years due to plant closing, shift elimination, or other work-related reason. Job Tenure: Provides data that will measure an individual’s tenure with his/her current employer and in his/her current occupation.",http://api.census.gov/data/2014/cps/dwjt/jan
2014,CPS_FERTILITY_JUN,cps/fertility/jun,Jun 2014 Current Population Survey: Fertility Supplement,"Provides data on the number of children that women aged 15-50 have ever had, year of first birth, mother's age at first birth, and marital status at first birth.",http://api.census.gov/data/2014/cps/fertility/jun
2014,CPS_FOODSEC_DEC,cps/foodsec/dec,Dec 2014 Current Population Survey: Food Security Supplement,"Provides data that will measure hunger and food security. It will provide data on food expenditure, access to food, and food quality and safety.",http://api.census.gov/data/2014/cps/foodsec/dec
2014,CPS_SCHOOL_OCT,cps/school/oct,Oct 2014 Current Population Survey: School Enrollment Supplement,"Provides information on population 3 years old and older on school enrollment, junior or regular college attendance, and high school graduation.",http://api.census.gov/data/2014/cps/school/oct
2014,CPS_TOBACCO_JUL,cps/tobacco/jul,Jul 2014 Current Population Survey: Tobacco Use Supplement,To measure changes in America's use of tobacco products as well as to understand public attitudes about smoking.,http://api.census.gov/data/2014/cps/tobacco/jul
2014,CPS_VETS_AUG,cps/vets/aug,Aug 2014 Current Population Survey: Veterans Supplement,"Provides data for veterans of the United States on Vietnam-theater and Persian Gulf-theater status, service-connected income, effect of a service-connected disability on current labor force participation and participation in veterans’ programs.",http://api.census.gov/data/2014/cps/vets/aug
2014,CPS_VOLUNTEER_SEP,cps/volunteer/sep,Sep 2014 Current Population Survey: Volunteering and Civic Life Supplement,"Information on a variety of topics that assess civic health:  interactions with family, friends, neighbors; political engagement; group membership and participation; frequency of volunteering activity; and donations to political or charitable organizations.",http://api.census.gov/data/2014/cps/volunteer/sep
2014,CPS_VOTING_NOV,cps/voting/nov,Nov 2014 Current Population Survey: Voting Supplement,Provides demographic information on persons who did and did not register to vote. Also measures number of persons who voted and reasons for not registering.,http://api.census.gov/data/2014/cps/voting/nov
2014,INTLTRADE_IMP_EXP,intltrade/imp_exp,2014 International Trade: Historical Imports and Exports,"This international trade file provides the annual dollar value of U.S. exports and imports of goods for all U.S. trade partners.  It also provides the annual dollar value of U.S. exports and imports of manufactured goods for all U.S. trade partners.  You can find this data and more by going to usatrade.census.gov.  If you have any questions regarding U.S. international trade data, please call us at 1(800)549-0595 option #4 or email us at eid.international.trade.data@census.gov.",http://api.census.gov/data/2014/intltrade/imp_exp
2014,NONEMP,nonemp,2014 Nonemployer Statistics: Non Employer Statistics,"Nonemployer Statistics is an annual series that provides subnational economic data for businesses that have no paid employees and are subject to federal income tax, and have receipts of $1,000 or more ($1 or more for the Construction sector). The data consist of the number of businesses and total receipts by industry. Data are published by legal form of organization (U.S. and state only) and receipts-size class of establishments (U.S. level only).",http://api.census.gov/data/2014/nonemp
2014,PEP_AGESEX,pep/agesex,Vintage 2014 Population Estimates: National Annual Resident Population Estimates by Single Year of Age and Sex,"Annual Estimates of the Resident Population by Single Year of Age and Sex for the United States // Source: U.S. Census Bureau, Population Division // Note: The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program.// For detailed information about the methods used to create the population estimates, see http://www.census.gov/popest/methodology/index.html. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2014) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",http://api.census.gov/data/2014/pep/agesex
2014,PEP_AGESPECIAL5,pep/agespecial5,"Vintage 2014 Population Estimates: National, State, County Annual Resident Population Estimates by Age Groups, Sex, 5 Races, and Hispanic Origin","Annual County Resident Population Estimates for 5 Race Groups (5 Race Alone or in Combination Groups) by Selected Age Groups, Sex, and Hispanic Origin // Source: U.S. Census Bureau, Population Division // Note: 'In combination' means in combination with one or more other races. The sum of the five race groups adds to more than the total population because individuals may report more than one race. The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program and geographic program revisions. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. Responses of 'Some Other Race' from the 2010 Census are modified. This results in differences between the population for specific race categories shown for the 2010 Census population in this file versus those in the original 2010 Census data. For more information, see http://www.census.gov/popest/data/historical/files/MRSF-01-US1.pdf. // For detailed information about the methods used to create the population estimates, see http://www.census.gov/popest/methodology/index.html. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2014) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",http://api.census.gov/data/2014/pep/agespecial5
2014,PEP_AGESPECIAL6,pep/agespecial6,"Vintage 2014 Population Estimates: National, State, County Annual Resident Population Estimates by Age Groups, Sex, 6 Races, and Hispanic Origin","Annual County Resident Population Estimates for 6 Race Groups (5 Race Alone Groups and Two or More Races) by Selected Age Groups, Sex, and Hispanic Origin // Source: U.S. Census Bureau, Population Division // Note: The estimates are based on the 2010 Census and reflect changes to the April 1, 2010 population due to the Count Question Resolution program and geographic program revisions. Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. Responses of 'Some Other Race' from the 2010 Census are modified. This results in differences between the population for specific race categories shown for the 2010 Census population in this file versus those in the original 2010 Census data. For more information, see http://www.census.gov/popest/data/historical/files/MRSF-01-US1.pdf. // For detailed information about the methods used to create the population estimates, see http://www.census.gov/popest/methodology/index.html. // Each year, the Census Bureau's Population Estimates Program (PEP) utilizes current data on births, deaths, and migration to calculate population change since the most recent decennial census, and produces a time series of estimates of population. The annual time series of estimates begins with the most recent decennial census data and extends to the vintage year. The vintage year (e.g., V2014) refers to the final year of the time series. The reference date for all estimates is July 1, unless otherwise specified. With each new issue of estimates, the Census Bureau revises estimates for years back to the last census. As each vintage of estimates includes all years since the most recent decennial census, the latest vintage of data available supersedes all previously produced estimates for those dates. The Population Estimates Program provides additional information including historical and intercensal estimates, evaluation estimates, demographic analysis, and research papers on its website: http://www.census.gov/popest/index.html.",http://api.census.gov/data/2014/pep/agespecial6
